route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"501",1613_PT,1613_61662,"Zalew Nowohucki",,1,501-10,1045842,0,0
"502",1612_PT,1612_61502,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61668,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61505,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61669,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61507,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61671,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61508,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61673,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61510,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61675,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61513,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61678,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61515,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61680,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61516,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61681,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61518,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61683,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61520,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61686,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61522,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61687,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61523,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61689,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61525,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61692,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61527,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61694,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61528,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61695,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61530,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61697,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61531,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61699,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61533,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61701,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61535,"Nowy Kleparz",,0,502-01,1043784,0,0
"502",1613_PT,1613_61704,"Nowy Kleparz",,0,502-01,1045465,0,0
"502",1612_PT,1612_61536,"Aleja Przyjaźni",,0,502-01,1043783,0,0
"502",1613_PT,1613_61705,"Aleja Przyjaźni",,0,502-01,1045464,0,0
"502",1612_PT,1612_61542,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61712,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61544,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61715,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61545,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61717,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61548,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61719,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61549,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61721,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61551,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61723,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61553,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61726,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61555,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61727,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61557,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61729,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61560,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61732,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61562,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61734,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61564,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61736,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61566,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61738,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61567,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61739,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61568,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61741,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61569,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61743,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61570,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61745,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61571,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61748,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61572,"Nowy Kleparz",,0,502-02,1043784,0,0
"502",1613_PT,1613_61750,"Nowy Kleparz",,0,502-02,1045465,0,0
"502",1612_PT,1612_61573,"Aleja Przyjaźni",,0,502-02,1043783,0,0
"502",1613_PT,1613_61751,"Aleja Przyjaźni",,0,502-02,1045464,0,0
"502",1612_PT,1612_61576,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61757,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61577,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61759,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61578,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61761,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61580,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61763,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61582,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61765,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61583,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61767,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61585,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61769,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61587,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61771,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61589,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61774,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61591,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61776,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61592,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61777,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61595,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61779,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61597,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61782,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61599,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61784,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61600,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61786,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61602,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61788,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61604,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61789,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61605,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61791,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61607,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61793,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61609,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61796,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61611,"Nowy Kleparz",,0,502-03,1043784,0,0
"502",1613_PT,1613_61798,"Nowy Kleparz",,0,502-03,1045465,0,0
"502",1612_PT,1612_61612,"Aleja Przyjaźni",,0,502-03,1043783,0,0
"502",1613_PT,1613_61800,"Aleja Przyjaźni",,0,502-03,1045464,0,0
"502",1612_PT,1612_61618,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PT,1613_61805,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PT,1612_61620,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PT,1613_61807,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PT,1612_61622,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PT,1613_61809,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PT,1612_61624,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PT,1613_61812,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PT,1612_61629,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PT,1613_61818,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PT,1612_61631,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PT,1613_61820,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PT,1612_61632,"Nowy Kleparz",,0,502-04,1043784,0,0
"502",1613_PT,1613_61822,"Nowy Kleparz",,0,502-04,1045465,0,0
"502",1612_PT,1612_61635,"Aleja Przyjaźni",,0,502-04,1043783,0,0
"502",1613_PT,1613_61824,"Aleja Przyjaźni",,0,502-04,1045464,0,0
"502",1612_PT,1612_61640,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61829,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61642,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61831,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61644,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61833,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61647,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61835,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61650,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61837,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61652,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61840,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61655,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61842,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61657,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61844,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61658,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61846,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61660,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61848,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61662,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61850,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61665,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61851,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61667,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61853,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61668,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61856,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61671,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61858,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61673,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61859,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61674,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61861,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61676,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61863,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61677,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61865,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61679,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61868,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61682,"Nowy Kleparz",,0,502-05,1043784,0,0
"502",1613_PT,1613_61869,"Nowy Kleparz",,0,502-05,1045465,0,0
"502",1612_PT,1612_61684,"Aleja Przyjaźni",,0,502-05,1043783,0,0
"502",1613_PT,1613_61871,"Aleja Przyjaźni",,0,502-05,1045464,0,0
"502",1612_PT,1612_61689,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61878,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61690,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61880,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61693,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61882,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61694,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61884,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61696,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61886,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61698,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61888,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61700,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61889,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61702,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61892,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61704,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61893,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61706,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61896,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61708,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61898,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61710,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61900,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61712,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61901,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61714,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61903,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61716,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61905,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61719,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61907,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61721,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61909,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61723,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61912,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61725,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61913,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61728,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61916,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61729,"Nowy Kleparz",,0,502-06,1043784,0,0
"502",1613_PT,1613_61917,"Nowy Kleparz",,0,502-06,1045465,0,0
"502",1612_PT,1612_61732,"Aleja Przyjaźni",,0,502-06,1043783,0,0
"502",1613_PT,1613_61920,"Aleja Przyjaźni",,0,502-06,1045464,0,0
"502",1612_PT,1612_61737,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61927,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61738,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61929,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PT,1612_61739,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61931,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61740,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61933,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PT,1612_61741,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61935,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61742,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61936,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PT,1612_61745,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61943,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61746,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61945,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PT,1612_61747,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61947,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61748,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61949,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"502",1612_PT,1612_61749,"Nowy Kleparz",,0,502-07,1043784,0,0
"502",1613_PT,1613_61951,"Nowy Kleparz",,0,502-07,1045465,0,0
"502",1612_PT,1612_61750,"Aleja Przyjaźni",,0,502-07,1043783,0,0
"502",1613_PT,1613_61954,"Aleja Przyjaźni",,0,502-07,1045464,0,0
"578",1612_PT,1612_67561,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67853,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67562,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67856,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67563,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67857,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67564,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67860,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67565,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67861,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67566,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67863,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67567,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67865,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67568,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67867,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67569,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67869,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67570,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67872,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67571,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67873,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67572,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67876,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67573,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67878,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67574,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67880,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67575,"Czerwone Maki P+R",,0,578-01,1043761,0,0
"578",1613_PT,1613_67881,"Czerwone Maki P+R",,0,578-01,1045443,0,0
"578",1612_PT,1612_67576,"Mistrzejowice",,1,578-01,1043762,0,0
"578",1613_PT,1613_67883,"Mistrzejowice",,1,578-01,1045442,0,0
"578",1612_PT,1612_67579,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67889,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67580,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67892,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67581,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67894,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67582,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67895,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67583,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67897,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67584,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67900,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67585,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67901,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67586,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67903,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67587,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67905,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67588,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67908,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67589,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67910,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67590,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67911,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67593,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67914,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67594,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67915,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67596,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67917,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67599,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67919,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67601,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67921,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67603,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67922,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67606,"Czerwone Maki P+R",,0,578-02,1043761,0,0
"578",1613_PT,1613_67924,"Czerwone Maki P+R",,0,578-02,1045443,0,0
"578",1612_PT,1612_67609,"Mistrzejowice",,1,578-02,1043762,0,0
"578",1613_PT,1613_67927,"Mistrzejowice",,1,578-02,1045442,0,0
"578",1612_PT,1612_67614,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PT,1613_67932,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PT,1612_67615,"Czerwone Maki P+R",,0,578-03,1043761,0,0
"578",1613_PT,1613_67935,"Czerwone Maki P+R",,0,578-03,1045443,0,0
"578",1612_PT,1612_67617,"Mistrzejowice",,1,578-03,1043762,0,0
"578",1613_PT,1613_67937,"Mistrzejowice",,1,578-03,1045442,0,0
"578",1612_PT,1612_67618,"Czerwone Maki P+R",,0,578-03,1043761,0,0
