timestamp,point_name,lat,lon,current_speed_kmph,free_flow_speed_kmph,current_travel_time_sec,free_flow_travel_time_sec,delay_sec,speed_ratio,congestion_index_pct,confidence,road_closure
2026-05-17 19:34:25.577149,Armii Krajowej / Zarzecze,50.0738,19.8985,17,24,201,142,59,0.7083,29.17,0.57,False
2026-05-17 19:34:25.577149,Bieżanowska / Wielicka,50.0207,19.982,19,24,140,113,27,0.7917,20.83,1.0,False
2026-05-17 19:34:25.577149,Bonarka / Kamieńskiego,50.0298,19.9513,27,34,19,15,4,0.7941,20.59,1.0,False
2026-05-17 19:34:25.577149,Bronowice SKA,50.0814,19.8994,102,112,549,498,51,0.9107,8.93,1.0,False
2026-05-17 19:34:25.577149,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,260,221,39,0.8529,14.71,1.0,False
2026-05-17 19:34:25.577149,Czarnowiejska / Armii Krajowej,50.069,19.9075,33,36,79,73,6,0.9167,8.33,1.0,False
2026-05-17 19:34:25.577149,Dworzec Główny Tunel,50.0686,19.9477,35,39,137,124,13,0.8974,10.26,1.0,False
2026-05-17 19:34:25.577149,Estakada Obrońców Lwowa,50.0396,19.9627,43,49,100,88,12,0.8776,12.24,1.0,False
2026-05-17 19:34:25.577149,Galeria Krakowska / Pawia,50.0669,19.9457,38,49,155,121,34,0.7755,22.45,1.0,False
2026-05-17 19:34:25.577149,Grzegórzecka,50.0578,19.9564,27,29,51,47,4,0.931,6.9,1.0,False
2026-05-17 19:34:25.577149,Kalwaryjska,50.0412,19.9443,22,25,129,115,14,0.88,12,1.0,False
2026-05-17 19:34:25.577149,Lubomirskiego,50.0676,19.9536,14,16,110,95,15,0.875,12.5,1.0,False
2026-05-17 19:34:25.577149,M1 / Aleja Pokoju,50.0661,20.0149,24,28,138,120,18,0.8571,14.29,1.0,False
2026-05-17 19:34:25.577149,Most Dębnicki,50.053,19.9278,23,28,219,177,42,0.8214,17.86,1.0,False
2026-05-17 19:34:25.577149,Nowohucka / Klimeckiego,50.0503,19.9765,26,29,259,230,29,0.8966,10.34,1.0,False
2026-05-17 19:34:25.577149,Nowy Kleparz,50.0731,19.9352,14,25,78,45,33,0.56,44,0.9,False
2026-05-17 19:34:25.577149,Opolska Estakada,50.0857,19.9536,26,34,65,50,15,0.7647,23.53,1.0,False
2026-05-17 19:34:25.577149,Plac Centralny,50.072,20.0372,18,21,80,69,11,0.8571,14.29,1.0,False
2026-05-17 19:34:25.577149,Plac Inwalidów,50.0671,19.9269,15,16,139,128,11,0.9375,6.25,1.0,False
2026-05-17 19:34:25.577149,Prokocim Szpital,50.0117,20.0005,42,46,66,60,6,0.913,8.7,1.0,False
2026-05-17 19:34:25.577149,Rondo Barei,50.0911,19.9742,32,38,47,40,7,0.8421,15.79,1.0,False
2026-05-17 19:34:25.577149,Rondo Czyżyńskie,50.0729,20.0167,33,38,12,10,2,0.8684,13.16,1.0,False
2026-05-17 19:34:25.577149,Rondo Grunwaldzkie,50.0492,19.9317,14,17,28,24,4,0.8235,17.65,1.0,False
2026-05-17 19:34:25.577149,Rondo Grzegórzeckie,50.0576,19.9609,23,30,65,50,15,0.7667,23.33,1.0,False
2026-05-17 19:34:25.577149,Rondo Matecznego,50.0364,19.9406,20,25,9,7,2,0.8,20,1.0,False
2026-05-17 19:34:25.577149,Rondo Mogilskie,50.0672,19.9595,16,33,33,16,17,0.4848,51.52,1.0,False
2026-05-17 19:34:25.577149,Rondo Ofiar Katynia,50.0879,19.8976,43,56,373,284,89,0.7679,23.21,1.0,False
2026-05-17 19:34:25.577149,Rondo Polsadu,50.0879,19.9618,37,43,40,35,5,0.8605,13.95,1.0,False
2026-05-17 19:34:25.577149,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,39,49,110,88,22,0.7959,20.41,1.0,False
2026-05-17 19:34:25.577149,Węzeł Balice / A4,50.0878,19.7937,33,40,139,114,25,0.825,17.5,1.0,False
2026-05-17 19:34:25.577149,Węzeł Tyniec / A4,50.0196,19.8078,37,45,729,605,124,0.8222,17.78,1.0,False
2026-05-17 19:34:25.577149,Węzeł Wielicka / A4,50.0034,20.0065,37,48,173,133,40,0.7708,22.92,1.0,False
2026-05-17 19:34:25.577149,Węzeł Łagiewniki,50.0136,19.9325,24,29,391,327,64,0.8276,17.24,1.0,False
2026-05-17 19:34:25.577149,Zakopiańska / Brożka,50.0227,19.9349,31,40,91,71,20,0.775,22.5,1.0,False
2026-05-17 19:34:25.577149,Łagiewniki,50.0202,19.9378,52,60,233,203,30,0.8667,13.33,1.0,False
2026-05-17 19:35:28.099745,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,33,41,115,92,23,0.8049,19.51,1.0,False
2026-05-17 19:35:28.099745,Aleja 29 Listopada / Opolska,50.0861,19.952,43,56,372,284,88,0.7679,23.21,1.0,False
2026-05-17 19:35:28.099745,Aleja Pokoju / Centralna,50.0667,20.0028,40,49,48,39,9,0.8163,18.37,1.0,False
2026-05-17 19:35:28.099745,Aleja Powstania Warszawskiego,50.0647,19.9608,25,31,60,49,11,0.8065,19.35,1.0,False
2026-05-17 19:35:28.099745,Aleja Słowackiego / Łobzowska,50.0692,19.9302,23,27,313,270,43,0.8519,14.81,1.0,False
2026-05-17 19:35:28.099745,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,18,21,98,84,14,0.8571,14.29,1.0,False
2026-05-17 19:35:28.099745,Armii Krajowej / Zarzecze,50.0738,19.8985,16,25,208,137,71,0.64,36,0.62,False
2026-05-17 19:35:28.099745,Bieżanowska / Wielicka,50.0207,19.982,20,24,138,113,25,0.8333,16.67,1.0,False
2026-05-17 19:35:28.099745,Bonarka / Kamieńskiego,50.0298,19.9513,28,34,19,15,4,0.8235,17.65,1.0,False
2026-05-17 19:35:28.099745,Bronowice SKA,50.0814,19.8994,102,112,549,498,51,0.9107,8.93,1.0,False
2026-05-17 19:35:28.099745,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,255,221,34,0.8529,14.71,1.0,False
2026-05-17 19:35:28.099745,Czarnowiejska / Armii Krajowej,50.069,19.9075,33,36,80,73,7,0.9167,8.33,1.0,False
2026-05-17 19:35:28.099745,Dworzec Główny Tunel,50.0686,19.9477,36,39,134,124,10,0.9231,7.69,1.0,False
2026-05-17 19:35:28.099745,Estakada Obrońców Lwowa,50.0396,19.9627,44,49,97,88,9,0.898,10.2,1.0,False
2026-05-17 19:35:28.099745,Galeria Krakowska / Pawia,50.0669,19.9457,37,49,158,121,37,0.7551,24.49,1.0,False
2026-05-17 19:35:28.099745,Grzegórzecka,50.0578,19.9564,25,29,54,47,7,0.8621,13.79,1.0,False
2026-05-17 19:35:28.099745,Kalwaryjska,50.0412,19.9443,23,25,125,115,10,0.92,8,1.0,False
2026-05-17 19:35:28.099745,Lubomirskiego,50.0676,19.9536,14,16,106,95,11,0.875,12.5,1.0,False
2026-05-17 19:35:28.099745,M1 / Aleja Pokoju,50.0661,20.0149,24,28,141,120,21,0.8571,14.29,1.0,False
2026-05-17 19:35:28.099745,Most Dębnicki,50.053,19.9278,24,28,211,177,34,0.8571,14.29,1.0,False
2026-05-17 19:35:28.099745,Nowohucka / Klimeckiego,50.0503,19.9765,26,29,254,230,24,0.8966,10.34,1.0,False
2026-05-17 19:35:28.099745,Nowy Kleparz,50.0731,19.9352,15,26,74,43,31,0.5769,42.31,0.9,False
2026-05-17 19:35:28.099745,Opolska Estakada,50.0857,19.9536,26,34,64,50,14,0.7647,23.53,1.0,False
2026-05-17 19:35:28.099745,Plac Centralny,50.072,20.0372,18,21,80,69,11,0.8571,14.29,1.0,False
2026-05-17 19:35:28.099745,Plac Inwalidów,50.0671,19.9269,15,16,138,128,10,0.9375,6.25,1.0,False
2026-05-17 19:35:28.099745,Prokocim Szpital,50.0117,20.0005,28,45,97,61,36,0.6222,37.78,1.0,False
2026-05-17 19:35:28.099745,Rondo Barei,50.0911,19.9742,32,38,47,40,7,0.8421,15.79,1.0,False
2026-05-17 19:35:28.099745,Rondo Czyżyńskie,50.0729,20.0167,31,38,12,10,2,0.8158,18.42,1.0,False
2026-05-17 19:35:28.099745,Rondo Grunwaldzkie,50.0492,19.9317,14,17,29,24,5,0.8235,17.65,1.0,False
2026-05-17 19:35:28.099745,Rondo Grzegórzeckie,50.0576,19.9609,23,30,64,50,14,0.7667,23.33,1.0,False
2026-05-17 19:35:28.099745,Rondo Matecznego,50.0364,19.9406,20,25,9,7,2,0.8,20,1.0,False
2026-05-17 19:35:28.099745,Rondo Mogilskie,50.0672,19.9595,16,33,33,16,17,0.4848,51.52,1.0,False
2026-05-17 19:35:28.099745,Rondo Ofiar Katynia,50.0879,19.8976,44,56,363,284,79,0.7857,21.43,1.0,False
2026-05-17 19:35:28.099745,Rondo Polsadu,50.0879,19.9618,35,43,43,35,8,0.814,18.6,1.0,False
2026-05-17 19:35:28.099745,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,40,49,107,88,19,0.8163,18.37,1.0,False
2026-05-17 19:35:28.099745,Węzeł Balice / A4,50.0878,19.7937,34,40,133,114,19,0.85,15,1.0,False
2026-05-17 19:35:28.099745,Węzeł Tyniec / A4,50.0196,19.8078,38,45,712,605,107,0.8444,15.56,1.0,False
2026-05-17 19:35:28.099745,Węzeł Wielicka / A4,50.0034,20.0065,39,48,163,133,30,0.8125,18.75,1.0,False
2026-05-17 19:35:28.099745,Węzeł Łagiewniki,50.0136,19.9325,25,29,379,327,52,0.8621,13.79,1.0,False
2026-05-17 19:35:28.099745,Zakopiańska / Brożka,50.0227,19.9349,31,40,91,71,20,0.775,22.5,1.0,False
2026-05-17 19:35:28.099745,Łagiewniki,50.0202,19.9378,54,60,225,203,22,0.9,10,1.0,False
2026-05-17 20:18:31.100113,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,36,41,105,92,13,0.878,12.2,1.0,False
2026-05-17 20:18:31.100113,Aleja 29 Listopada / Opolska,50.0861,19.952,48,56,334,284,50,0.8571,14.29,1.0,False
2026-05-17 20:18:31.100113,Aleja Pokoju / Centralna,50.0667,20.0028,43,49,44,39,5,0.8776,12.24,1.0,False
2026-05-17 20:18:31.100113,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,55,49,6,0.871,12.9,1.0,False
2026-05-17 20:18:31.100113,Aleja Słowackiego / Łobzowska,50.0692,19.9302,25,27,292,270,22,0.9259,7.41,1.0,False
2026-05-17 20:18:31.100113,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,19,21,91,84,7,0.9048,9.52,1.0,False
2026-05-17 20:18:31.100113,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,148,137,11,0.92,8,1.0,False
2026-05-17 20:18:31.100113,Bieżanowska / Wielicka,50.0207,19.982,20,24,132,113,19,0.8333,16.67,1.0,False
2026-05-17 20:18:31.100113,Bonarka / Kamieńskiego,50.0298,19.9513,30,34,17,15,2,0.8824,11.76,1.0,False
2026-05-17 20:18:31.100113,Bronowice SKA,50.0814,19.8994,102,112,548,498,50,0.9107,8.93,1.0,False
2026-05-17 20:18:31.100113,Cracovia / Aleja Mickiewicza,50.0595,19.9235,29,34,255,221,34,0.8529,14.71,1.0,False
2026-05-17 20:18:31.100113,Czarnowiejska / Armii Krajowej,50.069,19.9075,30,36,87,73,14,0.8333,16.67,1.0,False
2026-05-17 20:18:31.100113,Dworzec Główny Tunel,50.0686,19.9477,38,39,129,124,5,0.9744,2.56,1.0,False
2026-05-17 20:18:31.100113,Estakada Obrońców Lwowa,50.0396,19.9627,46,49,93,88,5,0.9388,6.12,1.0,False
2026-05-17 20:18:31.100113,Galeria Krakowska / Pawia,50.0669,19.9457,37,50,159,118,41,0.74,26,1.0,False
2026-05-17 20:18:31.100113,Grzegórzecka,50.0578,19.9564,27,29,51,47,4,0.931,6.9,1.0,False
2026-05-17 20:18:31.100113,Kalwaryjska,50.0412,19.9443,23,25,127,115,12,0.92,8,1.0,False
2026-05-17 20:18:31.100113,Lubomirskiego,50.0676,19.9536,15,16,103,95,8,0.9375,6.25,1.0,False
2026-05-17 20:18:31.100113,M1 / Aleja Pokoju,50.0661,20.0149,25,28,137,120,17,0.8929,10.71,1.0,False
2026-05-17 20:18:31.100113,Most Dębnicki,50.053,19.9278,25,28,201,177,24,0.8929,10.71,1.0,False
2026-05-17 20:18:31.100113,Most Kotlarski,50.0523,19.9605,53,59,51,46,5,0.8983,10.17,1.0,False
2026-05-17 20:18:31.100113,Nowohucka / Klimeckiego,50.0503,19.9765,27,29,244,230,14,0.931,6.9,1.0,False
2026-05-17 20:18:31.100113,Nowy Kleparz,50.0731,19.9352,16,25,69,45,24,0.64,36,0.92,False
2026-05-17 20:18:31.100113,Opolska Estakada,50.0857,19.9536,30,34,56,50,6,0.8824,11.76,1.0,False
2026-05-17 20:18:31.100113,Plac Centralny,50.072,20.0372,20,21,72,69,3,0.9524,4.76,1.0,False
2026-05-17 20:18:31.100113,Plac Inwalidów,50.0671,19.9269,15,16,133,128,5,0.9375,6.25,1.0,False
2026-05-17 20:18:31.100113,Prokocim Szpital,50.0117,20.0005,43,46,64,60,4,0.9348,6.52,1.0,False
2026-05-17 20:18:31.100113,Rondo Barei,50.0911,19.9742,33,38,45,40,5,0.8684,13.16,1.0,False
2026-05-17 20:18:31.100113,Rondo Czyżyńskie,50.0729,20.0167,34,38,11,10,1,0.8947,10.53,1.0,False
2026-05-17 20:18:31.100113,Rondo Grunwaldzkie,50.0492,19.9317,15,17,27,24,3,0.8824,11.76,1.0,False
2026-05-17 20:18:31.100113,Rondo Grzegórzeckie,50.0576,19.9609,27,30,56,50,6,0.9,10,1.0,False
2026-05-17 20:18:31.100113,Rondo Matecznego,50.0364,19.9406,22,25,8,7,1,0.88,12,1.0,False
2026-05-17 20:18:31.100113,Rondo Mogilskie,50.0672,19.9595,29,34,19,16,3,0.8529,14.71,1.0,False
2026-05-17 20:18:31.100113,Rondo Ofiar Katynia,50.0879,19.8976,50,56,321,284,37,0.8929,10.71,1.0,False
2026-05-17 20:18:31.100113,Rondo Polsadu,50.0879,19.9618,37,43,40,35,5,0.8605,13.95,1.0,False
2026-05-17 20:18:31.100113,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,41,49,104,88,16,0.8367,16.33,1.0,False
2026-05-17 20:18:31.100113,Węzeł Balice / A4,50.0878,19.7937,35,40,129,114,15,0.875,12.5,1.0,False
2026-05-17 20:18:31.100113,Węzeł Tyniec / A4,50.0196,19.8078,41,45,660,605,55,0.9111,8.89,1.0,False
2026-05-17 20:18:31.100113,Węzeł Wielicka / A4,50.0034,20.0065,43,48,150,133,17,0.8958,10.42,1.0,False
2026-05-17 20:18:31.100113,Węzeł Łagiewniki,50.0136,19.9325,25,29,376,327,49,0.8621,13.79,1.0,False
2026-05-17 20:18:31.100113,Zakopiańska / Brożka,50.0227,19.9349,35,40,81,71,10,0.875,12.5,1.0,False
2026-05-17 20:18:31.100113,Łagiewniki,50.0202,19.9378,57,60,214,203,11,0.95,5,1.0,False
2026-05-17 20:24:01.521162,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,37,41,103,92,11,0.9024,9.76,1.0,False
2026-05-17 20:24:01.521162,Aleja 29 Listopada / Opolska,50.0861,19.952,47,56,340,284,56,0.8393,16.07,1.0,False
2026-05-17 20:24:01.521162,Aleja Pokoju / Centralna,50.0667,20.0028,44,49,44,39,5,0.898,10.2,1.0,False
2026-05-17 20:24:01.521162,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,56,49,7,0.871,12.9,1.0,False
2026-05-17 20:24:01.521162,Aleja Słowackiego / Łobzowska,50.0692,19.9302,24,27,307,270,37,0.8889,11.11,1.0,False
2026-05-17 20:24:01.521162,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,19,21,92,84,8,0.9048,9.52,1.0,False
2026-05-17 20:24:01.521162,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,149,137,12,0.92,8,1.0,False
2026-05-17 20:24:01.521162,Bieżanowska / Wielicka,50.0207,19.982,21,24,127,113,14,0.875,12.5,1.0,False
2026-05-17 20:24:01.521162,Bonarka / Kamieńskiego,50.0298,19.9513,30,34,17,15,2,0.8824,11.76,1.0,False
2026-05-17 20:24:01.521162,Bronowice SKA,50.0814,19.8994,106,112,525,498,27,0.9464,5.36,1.0,False
2026-05-17 20:24:01.521162,Cracovia / Aleja Mickiewicza,50.0595,19.9235,30,34,246,221,25,0.8824,11.76,1.0,False
2026-05-17 20:24:01.521162,Czarnowiejska / Armii Krajowej,50.069,19.9075,34,36,78,73,5,0.9444,5.56,1.0,False
2026-05-17 20:24:01.521162,Dworzec Główny Tunel,50.0686,19.9477,36,39,136,124,12,0.9231,7.69,1.0,False
2026-05-17 20:24:01.521162,Estakada Obrońców Lwowa,50.0396,19.9627,33,49,132,88,44,0.6735,32.65,1.0,False
2026-05-17 20:24:01.521162,Galeria Krakowska / Pawia,50.0669,19.9457,43,49,137,121,16,0.8776,12.24,1.0,False
2026-05-17 20:24:01.521162,Grzegórzecka,50.0578,19.9564,28,29,49,47,2,0.9655,3.45,1.0,False
2026-05-17 20:24:01.521162,Kalwaryjska,50.0412,19.9443,23,25,126,115,11,0.92,8,1.0,False
2026-05-17 20:24:01.521162,Lubomirskiego,50.0676,19.9536,15,16,104,95,9,0.9375,6.25,1.0,False
2026-05-17 20:24:01.521162,M1 / Aleja Pokoju,50.0661,20.0149,25,28,135,120,15,0.8929,10.71,1.0,False
2026-05-17 20:24:01.521162,Most Dębnicki,50.053,19.9278,26,28,193,177,16,0.9286,7.14,1.0,False
2026-05-17 20:24:01.521162,Nowohucka / Klimeckiego,50.0503,19.9765,27,29,248,230,18,0.931,6.9,1.0,False
2026-05-17 20:24:01.521162,Nowy Kleparz,50.0731,19.9352,16,25,69,45,24,0.64,36,0.9,False
2026-05-17 20:24:01.521162,Opolska Estakada,50.0857,19.9536,30,34,58,50,8,0.8824,11.76,1.0,False
2026-05-17 20:24:01.521162,Plac Centralny,50.072,20.0372,20,21,73,69,4,0.9524,4.76,1.0,False
2026-05-17 20:24:01.521162,Plac Inwalidów,50.0671,19.9269,15,16,140,128,12,0.9375,6.25,1.0,False
2026-05-17 20:24:01.521162,Prokocim Szpital,50.0117,20.0005,33,44,84,63,21,0.75,25,1.0,False
2026-05-17 20:24:01.521162,Rondo Barei,50.0911,19.9742,34,38,45,40,5,0.8947,10.53,1.0,False
2026-05-17 20:24:01.521162,Rondo Czyżyńskie,50.0729,20.0167,33,38,11,10,1,0.8684,13.16,1.0,False
2026-05-17 20:24:01.521162,Rondo Grunwaldzkie,50.0492,19.9317,15,17,27,24,3,0.8824,11.76,1.0,False
2026-05-17 20:24:01.521162,Rondo Grzegórzeckie,50.0576,19.9609,26,30,57,50,7,0.8667,13.33,1.0,False
2026-05-17 20:24:01.521162,Rondo Matecznego,50.0364,19.9406,21,25,8,7,1,0.84,16,1.0,False
2026-05-17 20:24:01.521162,Rondo Mogilskie,50.0672,19.9595,29,34,19,16,3,0.8529,14.71,1.0,False
2026-05-17 20:24:01.521162,Rondo Ofiar Katynia,50.0879,19.8976,47,56,337,284,53,0.8393,16.07,1.0,False
2026-05-17 20:24:01.521162,Rondo Polsadu,50.0879,19.9618,39,43,38,35,3,0.907,9.3,1.0,False
2026-05-17 20:24:01.521162,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,27,49,159,88,71,0.551,44.9,1.0,False
2026-05-17 20:24:01.521162,Węzeł Balice / A4,50.0878,19.7937,36,40,128,114,14,0.9,10,1.0,False
2026-05-17 20:24:01.521162,Węzeł Tyniec / A4,50.0196,19.8078,40,45,689,605,84,0.8889,11.11,1.0,False
2026-05-17 20:24:01.521162,Węzeł Wielicka / A4,50.0034,20.0065,40,48,158,133,25,0.8333,16.67,1.0,False
2026-05-17 20:24:01.521162,Węzeł Łagiewniki,50.0136,19.9325,27,29,354,327,27,0.931,6.9,1.0,False
2026-05-17 20:24:01.521162,Zakopiańska / Brożka,50.0227,19.9349,34,40,84,71,13,0.85,15,1.0,False
2026-05-17 20:24:01.521162,Łagiewniki,50.0202,19.9378,55,60,222,203,19,0.9167,8.33,1.0,False
2026-05-17 20:25:04.021392,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,36,41,105,92,13,0.878,12.2,1.0,False
2026-05-17 20:25:04.021392,Aleja 29 Listopada / Opolska,50.0861,19.952,50,56,321,284,37,0.8929,10.71,1.0,False
2026-05-17 20:25:04.021392,Aleja Pokoju / Centralna,50.0667,20.0028,45,49,42,39,3,0.9184,8.16,1.0,False
2026-05-17 20:25:04.021392,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,56,49,7,0.871,12.9,1.0,False
2026-05-17 20:25:04.021392,Aleja Słowackiego / Łobzowska,50.0692,19.9302,24,27,308,270,38,0.8889,11.11,1.0,False
2026-05-17 20:25:04.021392,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,19,21,91,84,7,0.9048,9.52,1.0,False
2026-05-17 20:25:04.021392,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,147,137,10,0.92,8,1.0,False
2026-05-17 20:25:04.021392,Bieżanowska / Wielicka,50.0207,19.982,20,24,133,113,20,0.8333,16.67,1.0,False
2026-05-17 20:25:04.021392,Bonarka / Kamieńskiego,50.0298,19.9513,31,34,16,15,1,0.9118,8.82,1.0,False
2026-05-17 20:25:04.021392,Bronowice SKA,50.0814,19.8994,105,112,531,498,33,0.9375,6.25,1.0,False
2026-05-17 20:25:04.021392,Cracovia / Aleja Mickiewicza,50.0595,19.9235,31,34,241,221,20,0.9118,8.82,1.0,False
2026-05-17 20:25:04.021392,Czarnowiejska / Armii Krajowej,50.069,19.9075,33,36,79,73,6,0.9167,8.33,1.0,False
2026-05-17 20:25:04.021392,Dworzec Główny Tunel,50.0686,19.9477,35,39,137,124,13,0.8974,10.26,1.0,False
2026-05-17 20:25:04.021392,Estakada Obrońców Lwowa,50.0396,19.9627,36,48,119,90,29,0.75,25,1.0,False
2026-05-17 20:25:04.021392,Galeria Krakowska / Pawia,50.0669,19.9457,43,49,138,121,17,0.8776,12.24,1.0,False
2026-05-17 20:25:04.021392,Grzegórzecka,50.0578,19.9564,27,29,50,47,3,0.931,6.9,1.0,False
2026-05-17 20:25:04.021392,Kalwaryjska,50.0412,19.9443,23,25,123,115,8,0.92,8,1.0,False
2026-05-17 20:25:04.021392,Lubomirskiego,50.0676,19.9536,15,16,103,95,8,0.9375,6.25,1.0,False
2026-05-17 20:25:04.021392,M1 / Aleja Pokoju,50.0661,20.0149,24,28,138,120,18,0.8571,14.29,1.0,False
2026-05-17 20:25:04.021392,Most Dębnicki,50.053,19.9278,26,28,194,177,17,0.9286,7.14,1.0,False
2026-05-17 20:25:04.021392,Nowohucka / Klimeckiego,50.0503,19.9765,27,29,243,230,13,0.931,6.9,1.0,False
2026-05-17 20:25:04.021392,Nowy Kleparz,50.0731,19.9352,17,26,66,43,23,0.6538,34.62,0.9,False
2026-05-17 20:25:04.021392,Opolska Estakada,50.0857,19.9536,30,34,56,50,6,0.8824,11.76,1.0,False
2026-05-17 20:25:04.021392,Plac Centralny,50.072,20.0372,19,21,74,69,5,0.9048,9.52,1.0,False
2026-05-17 20:25:04.021392,Plac Inwalidów,50.0671,19.9269,15,16,137,128,9,0.9375,6.25,1.0,False
2026-05-17 20:25:04.021392,Prokocim Szpital,50.0117,20.0005,33,45,83,61,22,0.7333,26.67,1.0,False
2026-05-17 20:25:04.021392,Rondo Barei,50.0911,19.9742,33,38,46,40,6,0.8684,13.16,1.0,False
2026-05-17 20:25:04.021392,Rondo Czyżyńskie,50.0729,20.0167,33,38,11,10,1,0.8684,13.16,1.0,False
2026-05-17 20:25:04.021392,Rondo Grunwaldzkie,50.0492,19.9317,16,17,26,24,2,0.9412,5.88,1.0,False
2026-05-17 20:25:04.021392,Rondo Grzegórzeckie,50.0576,19.9609,26,30,57,50,7,0.8667,13.33,1.0,False
2026-05-17 20:25:04.021392,Rondo Matecznego,50.0364,19.9406,22,25,8,7,1,0.88,12,1.0,False
2026-05-17 20:25:04.021392,Rondo Mogilskie,50.0672,19.9595,30,34,18,16,2,0.8824,11.76,1.0,False
2026-05-17 20:25:04.021392,Rondo Ofiar Katynia,50.0879,19.8976,48,56,334,284,50,0.8571,14.29,1.0,False
2026-05-17 20:25:04.021392,Rondo Polsadu,50.0879,19.9618,39,43,39,35,4,0.907,9.3,1.0,False
2026-05-17 20:25:04.021392,Wielicka / Powstańców Wielkopolskich,50.0335,19.9621,31,48,140,90,50,0.6458,35.42,1.0,False
2026-05-17 20:25:04.021392,Węzeł Balice / A4,50.0878,19.7937,36,40,126,114,12,0.9,10,1.0,False
2026-05-17 20:25:04.021392,Węzeł Tyniec / A4,50.0196,19.8078,40,45,679,605,74,0.8889,11.11,1.0,False
2026-05-17 20:25:04.021392,Węzeł Wielicka / A4,50.0034,20.0065,42,48,153,133,20,0.875,12.5,1.0,False
2026-05-17 20:25:04.021392,Węzeł Łagiewniki,50.0136,19.9325,26,29,364,327,37,0.8966,10.34,1.0,False
2026-05-17 20:25:04.021392,Zakopiańska / Brożka,50.0227,19.9349,34,40,84,71,13,0.85,15,1.0,False
2026-05-17 20:25:04.021392,Łagiewniki,50.0202,19.9378,55,60,223,203,20,0.9167,8.33,1.0,False
2026-05-17 20:26:06.516634,Aleja 29 Listopada / Dobrego Pasterza,50.0953,19.9746,36,41,105,92,13,0.878,12.2,1.0,False
2026-05-17 20:26:06.516634,Aleja 29 Listopada / Opolska,50.0861,19.952,49,56,323,284,39,0.875,12.5,1.0,False
2026-05-17 20:26:06.516634,Aleja Pokoju / Centralna,50.0667,20.0028,43,49,45,39,6,0.8776,12.24,1.0,False
2026-05-17 20:26:06.516634,Aleja Powstania Warszawskiego,50.0647,19.9608,27,31,56,49,7,0.871,12.9,1.0,False
2026-05-17 20:26:06.516634,Aleja Słowackiego / Łobzowska,50.0692,19.9302,24,27,302,270,32,0.8889,11.11,1.0,False
2026-05-17 20:26:06.516634,Aleje Trzech Wieszczów - AGH,50.0674,19.9209,19,21,94,84,10,0.9048,9.52,1.0,False
2026-05-17 20:26:06.516634,Armii Krajowej / Zarzecze,50.0738,19.8985,23,25,148,137,11,0.92,8,1.0,False
2026-05-17 20:26:06.516634,Bieżanowska / Wielicka,50.0207,19.982,20,24,133,113,20,0.8333,16.67,1.0,False
2026-05-17 20:26:06.516634,Bonarka / Kamieńskiego,50.0298,19.9513,31,34,16,15,1,0.9118,8.82,1.0,False
2026-05-17 20:26:06.516634,Bronowice SKA,50.0814,19.8994,106,112,527,498,29,0.9464,5.36,1.0,False
2026-05-17 20:26:06.516634,Cracovia / Aleja Mickiewicza,50.0595,19.9235,30,34,251,221,30,0.8824,11.76,1.0,False
2026-05-17 20:26:06.516634,Czarnowiejska / Armii Krajowej,50.069,19.9075,34,36,78,73,5,0.9444,5.56,1.0,False
2026-05-17 20:26:06.516634,Dworzec Główny Tunel,50.0686,19.9477,37,39,132,124,8,0.9487,5.13,1.0,False
2026-05-17 20:26:06.516634,Estakada Obrońców Lwowa,50.0396,19.9627,45,49,96,88,8,0.9184,8.16,1.0,False
2026-05-17 20:26:06.516634,Galeria Krakowska / Pawia,50.0669,19.9457,43,49,139,121,18,0.8776,12.24,1.0,False
2026-05-17 20:26:06.516634,Grzegórzecka,50.0578,19.9564,27,29,50,47,3,0.931,6.9,1.0,False
2026-05-17 20:26:06.516634,Kalwaryjska,50.0412,19.9443,23,25,123,115,8,0.92,8,1.0,False
2026-05-17 20:26:06.516634,Lubomirskiego,50.0676,19.9536,15,16,102,95,7,0.9375,6.25,1.0,False
2026-05-17 20:26:06.516634,M1 / Aleja Pokoju,50.0661,20.0149,25,28,132,120,12,0.8929,10.71,1.0,False
